H_y	111111	111111	111111	111111	0.0	0
111111	111111	111111	111111	U3_x	0.5905476185762406	18
U3_x	111111	111111	111111	111111	-0.2602404454621887	16
111111	111111	111111	111111	U3_x	-0.9964340490575927	19
111111	111111	111111	111111	U3_x	0.33488795536242644	10
U3_x	111111	111111	111111	111111	-0.7996026301443726	13
U3_x	111111	111111	111111	111111	-0.425739155058219	31
111111	111111	U3_x	111111	111111	0.9860997854600915	8
U3_x	111111	111111	111111	111111	0.19029638585495556	3
111111	111111	U2_x	111111	111111	0.6274224150690952	15
U3_x	111111	111111	111111	111111	-0.34327244356593045	22
U3_x	111111	111111	111111	111111	-0.8197418554382332	5
111111	111111	111111	111111	U3_x	-0.17960474661998993	12
U3_x	111111	111111	111111	111111	-0.6143520319834717	20
111111	111111	111111	111111	U3_x	0.3961416221398337	20
U3_x	111111	111111	111111	111111	0.5899140444738304	13
111111	111111	111111	111111	U3_x	-0.11412297044222419	16
U3_x	111111	111111	111111	111111	-0.15911620078125677	23
U3_x	111111	111111	111111	111111	0.28560444052130585	36
U3_x	111111	111111	111111	111111	0.05519723060985693	9
