U2_x	111111	111111	111111	111111	0.5460023059936683	49
111111	U3_x	111111	111111	111111	0.6294880239733607	9
U3_x	111111	111111	111111	111111	0.9372847304494976	23
111111	Ryy_x	111111	111111	111111	-0.24646089331762178	18
U2_x	111111	111111	111111	111111	-0.37199311129739976	12
111111	111111	111111	U2_x	111111	-0.5186244113774847	36
U2_x	111111	111111	111111	111111	-0.16971324403446642	12
U2_x	111111	111111	111111	111111	-0.49802778421544835	20
U2_x	111111	111111	111111	111111	-0.1030929813226813	31
111111	Ryy_x	111111	111111	111111	-0.16575490831613338	18
111111	Ryy_x	111111	111111	111111	0.5982741289093099	19
U2_x	111111	111111	111111	111111	-0.09889011145309401	49
111111	111111	111111	111111	U3_x	-0.6274654350413971	3
111111	111111	111111	111111	U3_x	-0.27178615310843224	18
111111	111111	111111	111111	U3_x	0.4093480000862293	19
111111	U3_x	111111	111111	111111	-0.14991410438897068	16
111111	U3_x	111111	111111	111111	0.17787917740660952	18
111111	111111	111111	U2_x	111111	0.12433661539279739	12
111111	U3_x	111111	111111	111111	-0.13638358797389127	40
U2_x	111111	111111	111111	111111	-0.20706427578986752	19
