H_y	111111	111111	111111	111111	0.0	0
111111	111111	111111	111111	Rxx_x	0.6250586737581287	324
U3_x	111111	111111	111111	111111	-0.32119039718952536	373
111111	111111	111111	111111	Ryy_x	-0.20814548147679135	380
U3_x	111111	111111	111111	111111	-0.21522604321391303	292
111111	111111	111111	111111	U3_x	0.48194507517235374	150
111111	111111	111111	111111	Ryy_x	0.17531980617582876	318
111111	111111	111111	111111	Rxx_x	0.2651729278636443	269
111111	111111	111111	111111	Ryy_x	0.5011940713457441	276
U3_x	111111	111111	111111	111111	0.7968753514043929	228
U3_x	111111	111111	111111	111111	-0.0754252877833903	347
U3_x	111111	111111	111111	111111	0.2245383796004934	326
111111	111111	111111	111111	Ryy_x	0.2487219408545751	383
U3_x	111111	111111	111111	111111	-0.3486549222492803	276
111111	111111	111111	111111	U3_x	0.10233497466754327	322
U3_x	111111	111111	111111	111111	0.290650342707637	300
U3_x	111111	111111	111111	111111	-0.11063082806352709	571
111111	111111	111111	111111	Ryy_x	0.24818446602746658	482
111111	111111	111111	111111	U3_x	-0.10688044583626488	288
U3_x	111111	111111	111111	111111	-0.3086048029101307	342
