111111	111111	111111	Ryy_x	111111	0.5131187738377279	784
111111	U3_x	111111	111111	111111	0.6384967283877547	324
111111	111111	111111	Ryy_x	111111	-0.4484427719784414	290
111111	111111	111111	Ryy_x	111111	-0.5129757690597967	248
111111	111111	111111	Ryy_x	111111	0.24592220708955237	298
111111	U2_x	111111	111111	111111	-0.7841683994757132	327
111111	111111	111111	Ryy_x	111111	-0.2032299992151918	190
111111	111111	111111	Ryy_x	111111	0.18816427955783444	179
111111	111111	111111	Ryy_x	111111	-0.10594819242389941	292
111111	U3_x	111111	111111	111111	-0.34251681464543693	384
U2_x	111111	111111	111111	111111	0.6595599679933788	147
111111	111111	111111	Ryy_x	111111	-0.293802609345448	315
111111	111111	111111	Rxx_x	111111	-0.10501302771503473	267
111111	111111	111111	Ryy_x	111111	-0.2135869078842063	544
111111	111111	111111	Ryy_x	111111	0.11315661822340228	241
111111	U3_x	111111	111111	111111	-0.2518400327287904	323
111111	111111	111111	111111	Rxx_x	-0.9216599409659894	228
111111	111111	111111	Rxx_x	111111	0.9929725236836773	312
111111	111111	111111	Ryy_x	111111	-0.2672296713664395	276
111111	111111	111111	111111	U2_x	0.8163267308578805	97
