H_y	111111	111111	111111	111111	0.0	0
111111	111111	Rxx_x	111111	111111	-0.5738661971146675	18
111111	111111	Rxx_x	111111	111111	-0.41738633878736886	9
U3_x	111111	111111	111111	111111	-0.5751143207157408	23
111111	Ryy_x	111111	111111	111111	-0.4153447730633464	10
111111	111111	Ryy_x	111111	111111	-0.24656328618702883	31
111111	111111	Ryy_x	111111	111111	-0.5701189325184657	19
111111	111111	Ryy_x	111111	111111	0.12616614897606548	38
111111	111111	Rxx_x	111111	111111	0.24336179546938053	16
111111	111111	Ryy_x	111111	111111	0.16016236039000442	32
U3_x	111111	111111	111111	111111	-0.20388023106073772	17
111111	111111	111111	111111	U2_x	-0.550551195305111	15
U3_x	111111	111111	111111	111111	0.2870164231695902	36
U3_x	111111	111111	111111	111111	-0.8214840667233259	2
111111	Ryy_x	111111	111111	111111	0.1686925916781019	4
111111	Rxx_x	111111	111111	111111	-0.1292521636231192	11
111111	111111	Rxx_x	111111	111111	-0.20298783565705447	3
111111	Rxx_x	111111	111111	111111	0.9803979810017522	8
111111	111111	111111	111111	U3_x	0.9208623364568027	42
U3_x	111111	111111	111111	111111	-0.2683651667171614	4
