ZHn_x	111111	111111	111111	111111	-1.0	75
111111	ZHn_x	111111	111111	111111	-1.0	78
111111	111111	ZHn_x	111111	111111	-1.0	91
111111	111111	Rxx_x	111111	111111	-0.8200000000000001	67
111111	111111	111111	ZHn_x	111111	-0.78	74
111111	Ryy_x	111111	111111	111111	-0.64	80
111111	111111	Ryy_x	111111	111111	-0.62	53
111111	ZHn_x	111111	111111	111111	-1.0	87
Rzz_x	111111	111111	111111	111111	-1.0	86
111111	111111	111111	Rxx_x	111111	-0.4	76
111111	111111	111111	U1_x	111111	-1.0	34
111111	111111	111111	U1_x	111111	1.0	59
111111	111111	111111	111111	U1_x	1.0	68
111111	111111	111111	111111	U1_x	1.0	68
