Rxx_x	111111	111111	111111	111111	-0.524	196
Ryy_x	111111	111111	111111	111111	-0.28600000000000003	75
Rxx_x	111111	111111	111111	111111	-0.32799999999999996	78
Rxx_x	111111	111111	111111	111111	0.8520000000000001	68
Ryy_x	111111	111111	111111	111111	-0.44799999999999995	54
Rxx_x	111111	111111	111111	111111	-0.17799999999999994	34
Rxx_x	111111	111111	111111	111111	0.30200000000000005	38
Ryy_x	111111	111111	111111	111111	0.1160000000000001	79
Rxx_x	111111	111111	111111	111111	0.16799999999999993	74
Rxx_x	111111	111111	111111	111111	-0.20199999999999996	45
Rxx_x	111111	111111	111111	111111	-0.29999999999999993	80
Rxx_x	111111	111111	111111	111111	0.20199999999999996	94
Rxx_x	111111	111111	111111	111111	-0.06399999999999995	64
Rxx_x	111111	111111	111111	111111	0.696	86
Rxx_x	111111	111111	111111	111111	0.9080000000000001	82
111111	Rxx_x	111111	111111	111111	-1.0	44
Rxx_x	111111	111111	111111	111111	0.05600000000000005	89
Rxx_x	111111	111111	111111	111111	-0.051999999999999935	64
Rxx_x	111111	111111	111111	111111	0.09400000000000008	132
Rxx_x	111111	111111	111111	111111	0.17599999999999993	115
Rxx_x	111111	111111	111111	111111	-0.15200000000000002	68
111111	Rxx_x	111111	111111	111111	-1.0	126
111111	111111	Rxx_x	111111	111111	-1.0	31
Rxx_x	111111	111111	111111	111111	0.04200000000000004	145
Rxx_x	111111	111111	111111	111111	-0.04599999999999993	92
Rxx_x	111111	111111	111111	111111	0.16599999999999993	164
111111	Rxx_x	111111	111111	111111	-0.554	58
Rxx_x	111111	111111	111111	111111	0.030000000000000027	89
111111	Rxx_x	111111	111111	111111	-0.392	8
Rxx_x	111111	111111	111111	111111	-0.10199999999999998	54
Rxx_x	111111	111111	111111	111111	0.31200000000000006	7
Rxx_x	111111	111111	111111	111111	-0.06799999999999995	142
Rxx_x	111111	111111	111111	111111	0.06600000000000006	53
111111	Rxx_x	111111	111111	111111	-0.88	6
Rxx_x	111111	111111	111111	111111	-0.558	56
Rxx_x	111111	111111	111111	111111	0.04200000000000004	122
Ryy_x	111111	111111	111111	111111	0.03600000000000003	63
Rxx_x	111111	111111	111111	111111	0.04200000000000004	76
Rxx_x	111111	111111	111111	111111	-0.08399999999999996	38
111111	111111	Rxx_x	111111	111111	-1.0	19
Rxx_x	111111	111111	111111	111111	-0.06799999999999995	59
Rxx_x	111111	111111	111111	111111	0.248	21
111111	111111	Rxx_x	111111	111111	-1.0	126
Rxx_x	111111	111111	111111	111111	0.32800000000000007	152
Rxx_x	111111	111111	111111	111111	-0.06799999999999995	54
Rxx_x	111111	111111	111111	111111	0.050000000000000044	67
Rxx_x	111111	111111	111111	111111	-0.10999999999999999	68
Rxx_x	111111	111111	111111	111111	0.05600000000000005	67
Rxx_x	111111	111111	111111	111111	-0.02200000000000002	91
Rxx_x	111111	111111	111111	111111	0.028000000000000025	103
Rxx_x	111111	111111	111111	111111	-0.08999999999999997	68
Rxx_x	111111	111111	111111	111111	0.02400000000000002	76
Rxx_x	111111	111111	111111	111111	-0.030000000000000027	77
Rxx_x	111111	111111	111111	111111	0.03200000000000003	133
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	63
Ryy_x	111111	111111	111111	111111	-0.030000000000000027	76
111111	111111	Rxx_x	111111	111111	-1.0	126
Ryy_x	111111	111111	111111	111111	0.16799999999999993	55
111111	111111	Rxx_x	111111	111111	-1.0	42
111111	Rxx_x	111111	111111	111111	0.5	125
111111	111111	Rxx_x	111111	111111	-0.42599999999999993	156
111111	111111	Rxx_x	111111	111111	-0.12	79
111111	111111	Ryy_x	111111	111111	-0.07799999999999996	108
111111	111111	Rxx_x	111111	111111	-0.132	128
Rxx_x	111111	111111	111111	111111	0.51	112
Ryy_x	111111	111111	111111	111111	0.242	9
Ryy_x	111111	111111	111111	111111	-0.18799999999999994	127
111111	111111	Rxx_x	111111	111111	-0.888	169
Rxx_x	111111	111111	111111	111111	0.22399999999999998	24
Rxx_x	111111	111111	111111	111111	-0.018000000000000016	147
Ryy_x	111111	111111	111111	111111	-0.016000000000000014	196
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	92
Rxx_x	111111	111111	111111	111111	-0.17999999999999994	82
Rxx_x	111111	111111	111111	111111	0.06800000000000006	80
Rxx_x	111111	111111	111111	111111	-0.15200000000000002	186
Ryy_x	111111	111111	111111	111111	-0.02400000000000002	61
Rxx_x	111111	111111	111111	111111	-0.02200000000000002	63
Rxx_x	111111	111111	111111	111111	0.030000000000000027	133
Rxx_x	111111	111111	111111	111111	-0.248	113
111111	Rxx_x	111111	111111	111111	0.1080000000000001	164
111111	111111	Rxx_x	111111	111111	0.05800000000000005	68
111111	111111	Rxx_x	111111	111111	-0.040000000000000036	92
