Rxx_x	111111	111111	111111	111111	-0.476	49
Rxx_x	111111	111111	111111	111111	0.4099999999999999	24
Ryy_x	111111	111111	111111	111111	0.6460000000000001	26
111111	Rxx_x	111111	111111	111111	-1.0	23
111111	111111	Rxx_x	111111	111111	-1.0	19
Rxx_x	111111	111111	111111	111111	0.13800000000000012	31
Rxx_x	111111	111111	111111	111111	-0.33999999999999997	32
111111	111111	111111	Rxx_x	111111	-1.0	33
U2_x	111111	111111	111111	111111	-1.0	26
Rxx_x	111111	111111	111111	111111	0.8540000000000001	40
Rxx_x	111111	111111	111111	111111	-0.43399999999999994	23
Ryy_x	111111	111111	111111	111111	-0.020000000000000018	49
Ryy_x	111111	111111	111111	111111	0.03400000000000003	17
Rxx_x	111111	111111	111111	111111	0.21999999999999997	9
111111	Rxx_x	111111	111111	111111	0.43999999999999995	34
111111	111111	111111	Rxx_x	111111	-0.92	26
Ryy_x	111111	111111	111111	111111	-0.344	34
Rxx_x	111111	111111	111111	111111	-0.09599999999999997	16
Rxx_x	111111	111111	111111	111111	0.19399999999999995	36
Rxx_x	111111	111111	111111	111111	-0.06799999999999995	25
Ryy_x	111111	111111	111111	111111	-0.014000000000000012	49
Rxx_x	111111	111111	111111	111111	-0.014000000000000012	24
Rxx_x	111111	111111	111111	111111	0.01200000000000001	49
Rxx_x	111111	111111	111111	111111	-0.04799999999999993	3
Rxx_x	111111	111111	111111	111111	0.10400000000000009	46
Rxx_x	111111	111111	111111	111111	-0.040000000000000036	30
Ryy_x	111111	111111	111111	111111	-0.16400000000000003	8
111111	Rxx_x	111111	111111	111111	0.8340000000000001	15
111111	111111	111111	Rxx_x	111111	0.09000000000000008	9
Rxx_x	111111	111111	111111	111111	-0.04599999999999993	39
Rxx_x	111111	111111	111111	111111	0.008000000000000007	49
Rxx_x	111111	111111	111111	111111	-0.014000000000000012	24
Rxx_x	111111	111111	111111	111111	0.01200000000000001	49
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	24
Rxx_x	111111	111111	111111	111111	0.010000000000000009	49
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	24
Ryy_x	111111	111111	111111	111111	-0.010000000000000009	49
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	24
Rxx_x	111111	111111	111111	111111	-0.14200000000000002	29
Rxx_x	111111	111111	111111	111111	0.010000000000000009	49
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	24
Ryy_x	111111	111111	111111	111111	-0.010000000000000009	49
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	24
Ryy_x	111111	111111	111111	111111	-0.008000000000000007	49
Ryy_x	111111	111111	111111	111111	0.05600000000000005	16
Ryy_x	111111	111111	111111	111111	-0.21399999999999997	40
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	24
Rxx_x	111111	111111	111111	111111	0.008000000000000007	49
111111	Ryy_x	111111	111111	111111	-0.008000000000000007	24
111111	Rxx_x	111111	111111	111111	-0.04599999999999993	32
Ryy_x	111111	111111	111111	111111	0.008000000000000007	24
Rxx_x	111111	111111	111111	111111	0.008000000000000007	49
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	24
111111	111111	Rxx_x	111111	111111	0.04400000000000004	12
Rxx_x	111111	111111	111111	111111	-0.038000000000000034	32
Ryy_x	111111	111111	111111	111111	-0.008000000000000007	49
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	24
Rxx_x	111111	111111	111111	111111	0.006000000000000005	49
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	4
111111	111111	Rxx_x	111111	111111	-0.14200000000000002	29
Ryy_x	111111	111111	111111	111111	-0.08999999999999997	8
Rxx_x	111111	111111	111111	111111	-0.041999999999999926	16
Ryy_x	111111	111111	111111	111111	-0.08199999999999996	22
111111	Rxx_x	111111	111111	111111	-0.06999999999999995	36
111111	Ryy_x	111111	111111	111111	-0.03400000000000003	23
111111	Rxx_x	111111	111111	111111	-0.16600000000000004	26
Rxx_x	111111	111111	111111	111111	-0.15600000000000003	33
U2_x	111111	111111	111111	111111	-0.07199999999999995	29
Rxx_x	111111	111111	111111	111111	0.278	2
U2_x	111111	111111	111111	111111	0.3700000000000001	27
Rxx_x	111111	111111	111111	111111	0.42199999999999993	27
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	38
Rxx_x	111111	111111	111111	111111	0.006000000000000005	49
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	24
Ryy_x	111111	111111	111111	111111	-0.008000000000000007	49
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	24
Rxx_x	111111	111111	111111	111111	0.006000000000000005	49
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	24
Rxx_x	111111	111111	111111	111111	0.006000000000000005	49
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	24
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	49
Rxx_x	111111	111111	111111	111111	-0.04599999999999993	16
Rxx_x	111111	111111	111111	111111	0.08800000000000008	8
Rxx_x	111111	111111	111111	111111	-0.16600000000000004	47
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	31
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	49
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	24
Rxx_x	111111	111111	111111	111111	0.006000000000000005	49
Rxx_x	111111	111111	111111	111111	-0.03200000000000003	25
Rxx_x	111111	111111	111111	111111	0.15599999999999992	40
111111	111111	111111	Rxx_x	111111	-0.04999999999999993	16
111111	111111	111111	Rxx_x	111111	0.3780000000000001	27
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	24
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	49
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	31
Rxx_x	111111	111111	111111	111111	0.006000000000000005	49
Ryy_x	111111	111111	111111	111111	0.006000000000000005	24
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	49
Rxx_x	111111	111111	111111	111111	-0.030000000000000027	32
111111	111111	111111	Rxx_x	111111	-0.22599999999999998	26
111111	111111	111111	Rxx_x	111111	0.13800000000000012	33
111111	111111	111111	Rxx_x	111111	-0.09999999999999998	29
111111	111111	111111	Ryy_x	111111	-0.29200000000000004	15
Rxx_x	111111	111111	111111	111111	0.05600000000000005	22
