Rxx_x	111111	111111	111111	111111	-0.524	784
Ryy_x	111111	111111	111111	111111	-0.29000000000000004	291
Ryy_x	111111	111111	111111	111111	0.30400000000000005	324
Rxx_x	111111	111111	111111	111111	0.5660000000000001	248
Rxx_x	111111	111111	111111	111111	0.30200000000000005	316
Rxx_x	111111	111111	111111	111111	-0.18799999999999994	151
Rxx_x	111111	111111	111111	111111	0.28400000000000003	162
111111	Rxx_x	111111	111111	111111	-0.548	327
Rxx_x	111111	111111	111111	111111	0.08800000000000008	319
Rxx_x	111111	111111	111111	111111	-0.09399999999999997	268
Rxx_x	111111	111111	111111	111111	0.15399999999999991	544
111111	Rxx_x	111111	111111	111111	-0.702	174
Rxx_x	111111	111111	111111	111111	0.18799999999999994	413
Rxx_x	111111	111111	111111	111111	-0.09199999999999997	271
111111	111111	Rxx_x	111111	111111	-1.0	228
Rxx_x	111111	111111	111111	111111	0.05800000000000005	375
Rxx_x	111111	111111	111111	111111	-0.07199999999999995	240
Rxx_x	111111	111111	111111	111111	0.1120000000000001	518
111111	Rxx_x	111111	111111	111111	0.256	385
111111	Ryy_x	111111	111111	111111	0.1100000000000001	380
Rxx_x	111111	111111	111111	111111	0.44199999999999995	341
111111	Rxx_x	111111	111111	111111	0.3420000000000001	304
111111	111111	Rxx_x	111111	111111	-1.0	507
Rxx_x	111111	111111	111111	111111	-0.10199999999999998	248
Rxx_x	111111	111111	111111	111111	0.10400000000000009	510
Rxx_x	111111	111111	111111	111111	-0.04599999999999993	380
Ryy_x	111111	111111	111111	111111	-0.04999999999999993	320
111111	Rxx_x	111111	111111	111111	-1.0	95
Rxx_x	111111	111111	111111	111111	0.236	99
Rxx_x	111111	111111	111111	111111	-0.08799999999999997	537
111111	Ryy_x	111111	111111	111111	-0.07999999999999996	158
Ryy_x	111111	111111	111111	111111	-0.18999999999999995	664
111111	111111	Rxx_x	111111	111111	-1.0	145
Rxx_x	111111	111111	111111	111111	-0.14600000000000002	230
Rxx_x	111111	111111	111111	111111	0.3460000000000001	534
Rxx_x	111111	111111	111111	111111	-0.25	97
Rxx_x	111111	111111	111111	111111	-0.07399999999999995	162
Rxx_x	111111	111111	111111	111111	0.038000000000000034	402
Rxx_x	111111	111111	111111	111111	-0.12	249
