0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,60.0,241.0,6.0,0.0,0.0,0.0,73.0,167.0,63.0,93.0,0.0,0.0,0.0,111.0,0.0,10.0,234.0,0.0,0.0,21.0,0.0,11.0,143.0,12.0,0.0,0.0,9.0,249.0,247.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,11.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,66.0,167.0,0.0,0.0,0.0,0.0,1.0,255.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,255.0,1.0,0.0,0.0,0.0,0.0,6.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,34.0,0.0,0.0,0.0,0.0,0.0,50.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,2.0,0.0,0.0,0.0,0.0,0.0,243.0,5.0,0.0,0.0,0.0,0.0,0.0,174.0,8.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,255.0,3.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,102.0,0.0,0.0,0.0,92.0,255.0,190.0,138.0,0.0,0.0,0.0,84.0,3.0,9.0,143.0,0.0,0.0,229.0,10.0,8.0,49.0,60.0,0.0,0.0,0.0,255.0,255.0,9.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,14.0,0.0,0.0,0.0,0.0,0.0,255.0,5.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,55.0,133.0,0.0,0.0,0.0,0.0,0.0,255.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,255.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,138.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,255.0,14.0,0.0,0.0,0.0,16.0,255.0,50.0,38.0,0.0,0.0,0.0,75.0,131.0,245.0,43.0,0.0,0.0,3.0,255.0,0.0,255.0,1.0,0.0,0.0,3.0,255.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,36.0,255.0,8.0,0.0,0.0,0.0,0.0,251.0,203.0,62.0,0.0,0.0,5.0,253.0,39.0,44.0,196.0,0.0,0.0,0.0,242.0,0.0,241.0,0.0,0.0,0.0,0.0,243.0,252.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1
