0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,51.0,31.0,104.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,207.0,255.0,255.0,255.0,144.0,164.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,203.0,223.0,255.0,74.0,216.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,207.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,88.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,198.0,250.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,132.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,177.0,242.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,164.0,255.0,255.0,135.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,39.0,165.0,255.0,255.0,153.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,120.0,73.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,138.0,129.0,128.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,230.0,255.0,244.0,242.0,238.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,151.0,90.0,52.0,55.0,255.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,81.0,248.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,83.0,232.0,255.0,229.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,166.0,255.0,255.0,255.0,252.0,118.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,6.0,0.0,222.0,165.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,255.0,42.0,55.0,75.0,223.0,245.0,97.0,2.0,0.0,0.0,0.0,0.0,5.0,55.0,250.0,245.0,255.0,255.0,176.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,134.0,55.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,237.0,199.0,112.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,73.0,251.0,246.0,255.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,245.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,255.0,255.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,248.0,246.0,255.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,188.0,174.0,255.0,70.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,234.0,134.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,8.0,7.0,8.0,94.0,255.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,212.0,94.0,171.0,246.0,170.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,109.0,199.0,255.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,83.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,204.0,255.0,203.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,176.0,163.0,56.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,255.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,124.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,133.0,8.0,145.0,163.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,118.0,100.0,255.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,83.0,104.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,60.0,110.0,66.0,63.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,99.0,255.0,255.0,234.0,251.0,231.0,255.0,244.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,134.0,255.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,145.0,254.0,97.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,238.0,255.0,128.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,149.0,193.0,255.0,255.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,51.0,255.0,255.0,64.0,6.0,0.0,0.0,0.0,0.0,6.0,16.0,22.0,0.0,0.0,0.0,224.0,255.0,27.0,2.0,0.0,0.0,0.0,3.0,39.0,255.0,0.0,0.0,10.0,176.0,247.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,255.0,255.0,240.0,255.0,255.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,100.0,68.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,122.0,80.0,24.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,195.0,215.0,255.0,235.0,236.0,253.0,255.0,199.0,28.0,3.0,0.0,0.0,0.0,0.0,110.0,138.0,82.0,201.0,195.0,246.0,254.0,240.0,160.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,4.0,35.0,87.0,251.0,245.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,119.0,251.0,248.0,248.0,216.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,190.0,232.0,252.0,255.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,192.0,238.0,184.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,0.0,190.0,255.0,50.0,5.0,0.0,0.0,0.0,0.0,177.0,255.0,142.0,124.0,133.0,246.0,244.0,237.0,47.0,4.0,0.0,0.0,0.0,0.0,150.0,250.0,232.0,233.0,255.0,243.0,173.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,124.0,135.0,22.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,52.0,53.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,87.0,234.0,255.0,224.0,190.0,197.0,226.0,167.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,61.0,0.0,0.0,5.0,40.0,235.0,144.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,111.0,255.0,255.0,67.0,69.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,165.0,144.0,214.0,244.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,179.0,0.0,0.0,230.0,54.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,87.0,162.0,0.0,0.0,166.0,126.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,255.0,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,61.0,61.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,174.0,255.0,102.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,255.0,185.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,121.0,154.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,255.0,150.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,255.0,8.0,26.0,155.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,144.0,101.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,97.0,47.0,0.0,0.0,176.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0,255.0,248.0,214.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,155.0,154.0,152.0,132.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,67.0,85.0,84.0,79.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,12.0,180.0,105.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62.0,255.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,76.0,175.0,227.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,18.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,76.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,221.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,199.0,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,78.0,255.0,204.0,145.0,117.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,110.0,15.0,0.0,0.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,6.0,70.0,255.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,88.0,255.0,227.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,97.0,248.0,76.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,219.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,124.0,207.0,126.0,212.0,255.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,236.0,233.0,124.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
