0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,148.0,239.0,255.0,4.0,0.0,1.0,48.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,243.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,3.0,0.0,0.0,0.0,211.0,214.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,240.0,255.0,21.0,0.0,0.0,0.0,0.0,0.0,129.0,71.0,0.0,0.0,0.0,167.0,250.0,243.0,0.0,0.0,0.0,5.0,0.0,4.0,255.0,1.0,0.0,0.0,255.0,210.0,255.0,47.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,1
0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,255.0,79.0,0.0,0.0,0.0,0.0,0.0,172.0,198.0,0.0,0.0,0.0,0.0,8.0,255.0,237.0,0.0,0.0,0.0,6.0,0.0,9.0,216.0,0.0,0.0,0.0,0.0,255.0,240.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,255.0,93.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,55.0,0.0,255.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,223.0,215.0,28.0,0.0,0.0,0.0,7.0,7.0,131.0,68.0,0.0,0.0,0.0,0.0,44.0,255.0,227.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,213.0,0.0,0.0,0.0,202.0,84.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,255.0,169.0,0.0,0.0,0.0,44.0,0.0,0.0,253.0,234.0,0.0,0.0,0.0,0.0,255.0,255.0,5.0,0.0,0.0,10.0,0.0,1.0,255.0,0.0,0.0,2.0,255.0,255.0,255.0,255.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,40.0,60.0,40.0,0.0,0.0,0.0,0.0,78.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,203.0,13.0,255.0,0.0,0.0,0.0,0.0,22.0,206.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,138.0,34.0,0.0,0.0,0.0,0.0,31.0,63.0,0.0,0.0,0.0,0.0,3.0,21.0,97.0,0.0,0.0,0.0,0.0,61.0,53.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,3.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,222.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,10.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,129.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,255.0,37.0,0.0,0.0,0.0,0.0,0.0,9.0,73.0,0.0,0.0,0.0,0.0,102.0,255.0,246.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,255.0,22.0,0.0,2.0,0.0,3.0,101.0,255.0,0.0,0.0,0.0,0.0,40.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,255.0,3.0,0.0,0.0,138.0,170.0,255.0,94.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,228.0,159.0,36.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,126.0,9.0,0.0,0.0,0.0,6.0,0.0,53.0,13.0,0.0,0.0,5.0,255.0,219.0,47.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,14.0,200.0,249.0,32.0,0.0,0.0,175.0,76.0,1.0,0.0,0.0,0.0,26.0,14.0,220.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,255.0,3.0,0.0,0.0,0.0,1.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,178.0,56.0,162.0,0.0,0.0,0.0,0.0,4.0,2.0,251.0,9.0,0.0,0.0,0.0,215.0,133.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,119.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,255.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,158.0,0.0,0.0,0.0,2.0,0.0,3.0,200.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,255.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,170.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,3.0,0.0,0.0,0.0,84.0,45.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
